Ch.,B,A,x0,y0,Ra_1,Dec_1,FWHMx,FWHMy,Mag_1,Beta,r,Angle,RMSE,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx_1,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,Ra_2,Dec_2,Mag_2,ABS_Mag,luminosity,Mass,Plx_2,PM,RV,plx_in_arsec,distnace_from_earth,Separation,plx_arsec,distance_from_earth,TV,True_Velocity,velocity_dispersion,Log(Velocity Dispersion),L_size,Log(L_size),Log(Mass),average VD
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.77,-45.8609,-7.34863,-20.35892991,1.19E+10,756.3709607,0.8126,4.1,,8.13E-04,1230.6178,,,,,,,,,,2.878734847,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.775,-45.8607,-5.11864,-18.1289399,1.53E+09,420.6092758,,,,,,,,,,,,,,,2.623878846,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.764,-45.8611,-6.83071,-19.84100989,7.39E+09,660.000079,-0.0725,4.813,,-7.25E-05,-13793.104,,,,,,,,,,2.819543988,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.773,-45.8263,-6.2298,-19.24010018,4.25E+09,563.4671374,0.2639,3.804,,2.64E-04,3789.3142,,,,,,,,,,2.750868592,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.783,-45.827,-6.06028,-19.0705798,3.63E+09,538.883436,1.0975,3.901,,0.0010975,911.16174,,,,,,,,,,2.731494835,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.779,-45.8606,-7.15617,-20.16646985,9.97E+09,719.017418,0.6613,2.05,,6.61E-04,1512.173,,,,,,,,,,2.856739411,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.762,-45.8613,-6.74336,-19.75366,6.81E+09,645.002121,-0.2871,4.625,,-2.87E-04,-3483.1072,,,,,,,,,,2.809561143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.759,-45.8614,-11.7775,-24.78780011,7.03E+11,2426.0036,0.4466,4.302,,4.47E-04,2239.1401,,,,,,,,,,3.384891441,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.742,-45.8267,-8.48012,-21.49041966,3.37E+10,1018.703883,0.3103,2.455,,3.10E-04,3222.6877,,,,,,,,,,3.008047961,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.802,-45.8572,-7.78915,-20.79945019,1.79E+10,849.3369578,0.1877,5.168,,1.88E-04,5327.6504,,,,,,,,,,2.929080022,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.754,-45.8614,-9.73804,-22.74833993,1.07E+11,1418.437738,-0.2955,4.268,,-2.96E-04,-3384.0947,,,,,,,,,,3.151810277,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.777,-45.826,-7.37714,-20.38744,1.22E+10,762.0669779,-0.2629,4.101,,-2.63E-04,-3803.7278,,,,,,,,,,2.881993143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.771,-45.8257,-7.39521,-20.40550975,1.24E+10,765.6993117,0.1696,4.892,,1.70E-04,5896.2266,,,,,,,,,,2.884058257,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.762,-45.8254,-7.94248,-20.95278004,2.06E+10,884.307755,0.6008,10.527,,6.01E-04,1664.4475,,,,,,,,,,2.946603434,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.763,-45.8618,-7.31225,-20.32255009,1.15E+10,749.1644378,0.1144,4.642,,1.14E-04,8741.259,,,,,,,,,,2.874577154,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.77,-45.8617,-5.90407,-18.91436986,3.15E+09,517.1806521,0.4741,1.329,,4.74E-04,2109.2598,,,,,,,,,,2.713642269,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.787,-45.8266,-6.76238,-19.77268008,6.94E+09,648.2385676,0.4628,1.633,,4.63E-04,2160.7605,,,,,,,,,,2.811734866,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.776,-45.8615,-8.17532,-21.18561963,2.55E+10,940.1857658,0.3966,0.818,,3.97E-04,2521.4321,,,,,,,,,,2.973213672,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.78,-45.8613,-7.13422,-20.14452008,9.77E+09,714.8762456,1.7986,5.165,,0.0017986,555.988,,,,,,,,,,2.854230866,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.784,-45.826,-7.71032,-20.72061995,1.66E+10,831.8994779,0.1732,4.568,,1.73E-04,5773.6724,,,,,,,,,,2.920070852,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.793,-45.8599,-7.8803,-20.8906,1.94E+10,869.9557101,0.6962,4.913,,6.96E-04,1436.3689,,,,,,,,,,2.939497143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.802,-45.8582,-7.72921,-20.73950986,1.69E+10,836.0450847,0.1877,5.168,,1.88E-04,5327.6504,,,,,,,,,,2.922229698,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.779,-45.8255,-6.22061,-19.2309101,4.21E+09,562.1060983,0.0078,8.058,,7.80E-06,128205.14,,,,,,,,,,2.749818297,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.742,-45.8613,-9.53825,-22.54854993,8.94E+10,1345.789496,-2.4317,1.924,,-0.0024317,-411.23492,,,,,,,,,,3.128977134,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.75,-45.862,-8.1431,-21.15339974,2.47E+10,932.2478684,0.1715,4.687,,1.72E-04,5830.904,,,,,,,,,,2.969531399,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.782,-45.8615,-9.35679,-22.36708955,7.57E+10,1283.035891,0.3176,4.344,,3.18E-04,3148.6145,,,,,,,,,,3.108238805,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.797,-45.8595,-6.55846,-19.56876019,5.75E+09,614.3696259,-1.3456,2.376,,-0.0013456,-743.1629,,,,,,,,,,2.788429736,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.784,-45.8614,-6.94133,-19.95162991,8.18E+09,679.4950162,0.4202,2.223,,4.20E-04,2379.819,,,,,,,,,,2.832186276,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.778,-45.862,-6.41213,-19.42242984,5.02E+09,591.1616695,0.0476,5.732,,4.76E-05,21008.402,,,,,,,,,,2.771706267,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.739,-45.8613,-8.86544,-21.87574033,4.81E+10,1127.417076,0.3391,4.092,,3.39E-04,2948.9827,,,,,,,,,,3.052084609,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.789,-45.8259,-6.71182,-19.72212008,6.62E+09,639.6708803,-0.214,3.495,,-2.14E-04,-4672.897,,,,,,,,,,2.805956581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.748,-45.8623,-6.62022,-19.63052014,6.08E+09,624.4361194,-1.7354,4.486,,-0.0017354,-576.236,,,,,,,,,,2.795488016,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.754,-45.8245,-7.85501,-20.86530999,1.90E+10,864.1852629,,,,,,,,,,,,,,,2.936606856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.745,-45.8249,-9.79136,-22.80165986,1.13E+11,1438.480516,0.4706,8.306,-88.29,4.71E-04,2124.9468,,,,,,,,,,3.157903984,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.771,-45.8628,-6.75942,-19.76971987,6.92E+09,647.7337957,0.669,4.659,,6.69E-04,1494.7682,,,,,,,,,,2.811396557,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.777,-45.8625,-6.27352,-19.28381995,4.42E+09,569.9872448,0.0476,5.732,,4.76E-05,21008.402,,,,,,,,,,2.755865137,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.753,-45.8628,-7.59208,-20.60238007,1.49E+10,806.4133756,-0.4263,3.858,,-4.26E-04,-2345.7659,,,,,,,,,,2.906557723,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.776,-45.8626,-6.82455,-19.83485011,7.34E+09,658.9311101,0.1747,3.603,,1.75E-04,5724.098,,,,,,,,,,2.818840012,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.758,-45.8242,-8.8208,-21.83109978,4.62E+10,1114.250487,,,,,,,,,,,,,,,3.046982832,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.779,-45.8247,-4.42735,-17.43765,8.07E+08,350.6503573,0.0078,8.058,,7.80E-06,128205.14,,,,,,,,,,2.544874286,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.786,-45.8618,-8.13257,-21.14287022,2.45E+10,929.6683064,0.7533,4.477,,7.53E-04,1327.4923,,,,,,,,,,2.968328026,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.763,-45.8631,-6.87009,-19.88038996,7.66E+09,666.8752005,-0.2658,4.219,,-2.66E-04,-3762.2275,,,,,,,,,,2.824044567,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.77,-45.863,-7.15517,-20.16546992,9.96E+09,718.8282454,-0.6261,2.763,,-6.26E-04,-1597.189,,,,,,,,,,2.856625134,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.752,-45.8629,-7.32625,-20.33655003,1.17E+10,751.9295399,0.6459,5.525,,6.46E-04,1548.2272,,,,,,,,,,2.876177147,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.795,-45.8607,-8.1857,-21.19600037,2.57E+10,942.7576011,-0.2951,1.428,,-2.95E-04,-3388.6816,,,,,,,,,,2.974400043,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.798,-45.8602,-6.85843,-19.86872987,7.58E+09,664.8321067,0.0733,2.052,,7.33E-05,13642.565,,,,,,,,,,2.822711985,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.769,-45.8632,-5.81001,-18.82030991,2.88E+09,504.5364667,,,,,,,,,,,,,,,2.702892561,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.772,-45.8631,-6.31441,-19.32471017,4.59E+09,576.153633,0.669,4.659,,6.69E-04,1494.7682,,,,,,,,,,2.760538305,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.76,-45.8635,-8.78767,-21.79797009,4.48E+10,1104.578491,0.1937,4.251,,1.94E-04,5162.6226,,,,,,,,,,3.043196582,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.8,-45.8603,-6.98782,-19.99812011,8.54E+09,687.8590263,0.6661,2.249,,6.66E-04,1501.2761,,,,,,,,,,2.837499441,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.78,-45.863,-8.04528,-21.05558041,2.26E+10,908.5567248,-0.2504,4.678,,-2.50E-04,-3993.61,,,,,,,,,,2.958352047,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.788,-45.8623,-7.37955,-20.38984994,1.22E+10,762.5504193,0.5147,3.045,,5.15E-04,1942.8793,,,,,,,,,,2.882268564,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.749,-45.8634,-5.43476,-18.44506005,2.04E+09,457.0954128,1.0891,6.635,,0.0010891,918.18933,,,,,,,,,,2.660006863,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.777,-45.8634,-6.4912,-19.50149993,5.40E+09,603.5911297,0.0476,5.732,,4.76E-05,21008.402,,,,,,,,,,2.780742849,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.77,-45.8638,-6.86322,-19.87352017,7.61E+09,665.6707101,0.2428,4.654,,2.43E-04,4118.616,,,,,,,,,,2.823259448,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.786,-45.8627,-6.34305,-19.35334996,4.71E+09,580.5122972,,,,,,,,,,,,,,,2.763811424,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.791,-45.8248,-7.99108,-21.00137976,2.15E+10,895.6899212,0.1767,2.238,,1.77E-04,5659.31,,,,,,,,,,2.952157687,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.742,-45.8237,-8.14231,-21.1526101,2.47E+10,932.0541708,,,,,,,,,,,,,,,2.969441154,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.74,-45.8632,-7.946,-20.95630006,2.06E+10,885.1272689,2.865,5.501,,0.002865,349.04016,,,,,,,,,,2.947005721,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.783,-45.8634,-9.8571,-22.86739949,1.20E+11,1463.582084,0.111,4.264,,1.11E-04,9009.009,,,,,,,,,,3.165417085,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.754,-45.823,-7.20656,-20.21686009,1.04E+10,728.615316,0.9589,4.938,,9.59E-04,1042.8617,,,,,,,,,,2.862498296,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.786,-45.8632,-6.70133,-19.71163014,6.56E+09,637.9075326,2.5637,9.071,,0.0025637,390.06125,,,,,,,,,,2.80475773,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.742,-45.8635,-8.10178,-21.11207989,2.38E+10,922.1660529,0.1436,4.419,,1.44E-04,6963.788,,,,,,,,,,2.964809131,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.79,-45.8628,-6.91071,-19.92100981,7.95E+09,674.0418097,0.2531,4.233,,2.53E-04,3951.0073,,,,,,,,,,2.828686836,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.763,-45.8645,-7.32456,-20.33486012,1.16E+10,751.5952279,-0.6092,5.125,,-6.09E-04,-1641.4971,,,,,,,,,,2.875984014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.765,-45.8227,-10.1974,-23.20770005,1.64E+11,1600.694959,0.2423,4.53,,2.42E-04,4127.115,,,,,,,,,,3.204308577,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.787,-45.8237,-6.17827,-19.18856982,4.05E+09,555.8778998,0.3038,4.438,,3.04E-04,3291.6394,,,,,,,,,,2.744979408,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.784,-45.8234,-7.3211,-20.33140019,1.16E+10,750.9112196,,,,,,,,,,,,,,,2.875588593,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.76,-45.8224,-7.29207,-20.30236987,1.13E+10,745.1965612,,,,,,,,,,,,,,,2.872270842,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.78,-45.8642,-7.33472,-20.34502009,1.17E+10,753.6073982,0.3157,4.741,,3.16E-04,3167.5642,,,,,,,,,,2.877145153,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.795,-45.8243,-7.60063,-20.61092976,1.50E+10,808.2297459,-0.1428,3.627,,-1.43E-04,-7002.801,,,,,,,,,,2.90753483,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.765,-45.8649,-8.72422,-21.73452023,4.22E+10,1086.288469,0.6426,1.784,,6.43E-04,1556.178,,,,,,,,,,3.035945169,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.781,-45.8642,-6.28565,-19.29594973,4.47E+09,571.8095417,,,,,,,,,,,,,,,2.757251398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.79,-45.8236,-7.06154,-20.07184008,9.14E+09,701.3334951,2.0833,4.292,,0.0020833,480.00766,,,,,,,,,,2.845924581,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.741,-45.8643,-6.49917,-19.50946978,5.44E+09,604.8583627,0.0812,4.629,,8.12E-05,12315.27,,,,,,,,,,2.78165369,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.754,-45.8652,-6.16681,-19.17710999,4.01E+09,554.2040733,0.8226,7.559,,8.23E-04,1215.6576,,,,,,,,,,2.743669713,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.801,-45.8624,-7.83828,-20.84858016,1.87E+10,860.3890512,-0.3281,4.332,,-3.28E-04,-3047.8513,,,,,,,,,,2.934694875,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.744,-45.8649,-6.44423,-19.45453004,5.17E+09,596.1765113,,,,,,,,,,,,,,,2.775374861,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.777,-45.8652,-8.72278,-21.73308018,4.22E+10,1085.876895,1.4692,5.623,,0.0014692,680.6425,,,,,,,,,,3.035780592,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.78,-45.8221,-7.58529,-20.59558991,1.48E+10,804.9737238,-0.2898,3.398,,-2.90E-04,-3450.6558,,,,,,,,,,2.905781704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.779,-45.8651,-7.8944,-20.90470008,1.97E+10,873.1896517,0.4018,2.915,,4.02E-04,2488.8003,,,,,,,,,,2.94110858,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.77,-45.8656,-5.73907,-18.7493699,2.70E+09,495.2051253,,,,,,,,,,,,,,,2.694785131,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.745,-45.822,-7.61597,-20.62627009,1.52E+10,811.4990401,0.4285,4.219,,4.29E-04,2333.7222,,,,,,,,,,2.90928801,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.795,-45.8637,-7.49872,-20.50902013,1.37E+10,786.842871,-0.3109,4.329,,-3.11E-04,-3216.4683,,,,,,,,,,2.895888014,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.759,-45.8659,-6.57026,-19.58056,5.81E+09,616.2803013,1.67,4.982,,0.00167,598.8024,,,,,,,,,,2.789778286,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.756,-45.8659,-6.72985,-19.74014977,6.73E+09,642.713048,0.6577,5.357,,6.58E-04,1520.4501,,,,,,,,,,2.808017117,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.762,-45.8661,-6.76479,-19.77509001,6.95E+09,648.6497983,0.054,4.152,,5.40E-05,18518.518,,,,,,,,,,2.812010287,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.739,-45.865,-7.72565,-20.73594979,1.68E+10,835.2622105,0.1684,4.231,,1.68E-04,5938.242,,,,,,,,,,2.921822833,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.755,-45.866,-7.53093,-20.54123,1.41E+10,793.540584,0.8226,7.559,,8.23E-04,1215.6576,,,,,,,,,,2.899569143,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.766,-45.8662,-6.49329,-19.5035899,5.41E+09,603.9231858,1.8869,26.255,,0.0018869,529.9698,,,,,,,,,,2.780981703,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.795,-45.8228,-7.89109,-20.90138987,1.96E+10,872.4293573,0.4158,4.82,,4.16E-04,2405.0024,,,,,,,,,,2.940730271,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.769,-45.8662,-6.11676,-19.12705973,3.83E+09,546.9525908,,,,,,,,,,,,,,,2.737949684,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.759,-45.8664,-5.95163,-18.96193007,3.29E+09,523.6941499,1.67,4.982,,0.00167,598.8024,,,,,,,,,,2.719077723,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.743,-45.8657,-7.47955,-20.48984984,1.34E+10,782.8834725,-0.1948,2.669,,-1.95E-04,-5133.47,,,,,,,,,,2.893697125,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.744,-45.8658,-6.59034,-19.60064009,5.92E+09,619.545424,,,,,,,,,,,,,,,2.792073154,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.772,-45.8663,-6.71787,-19.72817019,6.66E+09,640.6901128,-2.8537,3.96,,-0.0028537,-350.42227,,,,,,,,,,2.806648022,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.784,-45.8657,-7.00705,-20.01734999,8.69E+09,691.3486867,1.7139,7.282,,0.0017139,583.4646,,,,,,,,,,2.839697142,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.792,-45.8649,-7.38401,-20.39430979,1.23E+10,763.4458915,-0.3109,4.329,,-3.11E-04,-3216.4683,,,,,,,,,,2.882778262,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.787,-45.8656,-7.83754,-20.84784011,1.87E+10,860.2215098,0.1688,4.045,,1.69E-04,5924.171,,,,,,,,,,2.934610298,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.795,-45.8647,-7.95517,-20.96547011,2.08E+10,887.2657698,-0.3109,4.329,,-3.11E-04,-3216.4683,,,,,,,,,,2.948053727,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.753,-45.8667,-8.00607,-21.01637009,2.18E+10,899.2301667,-0.6796,4.355,,-6.80E-04,-1471.4539,,,,,,,,,,2.953870868,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.769,-45.8668,-6.46885,-19.47915009,5.29E+09,600.0515777,,,,,,,,,,,,,,,2.778188582,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.772,-45.8668,-6.51601,-19.52630976,5.53E+09,607.544731,0.7005,3.195,,7.01E-04,1427.5516,,,,,,,,,,2.783578259,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.766,-45.867,-7.45659,-20.46689013,1.31E+10,778.1676242,0.3146,3.72,,3.15E-04,3178.6396,,,,,,,,,,2.891073158,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.758,-45.8202,-7.5281,-20.53839997,1.40E+10,792.949831,,,,,,,,,,,,,,,2.899245711,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.792,-45.8216,-8.30579,-21.3160899,2.87E+10,973.0262585,0.1342,4.198,,1.34E-04,7451.5645,,,,,,,,,,2.98812456,
